"Measure code","SEX","YES_NO","COUNTRY_REGION","YEAR","VALUE"
"HFA_572","ALL","","ARM","1997","24.40354458"
"HFA_572","ALL","","ARM","1998","28.57651116"
"HFA_572","ALL","","ARM","1999","28.37863989"
"HFA_572","ALL","","ARM","2000","18.19037346"
"HFA_572","ALL","","ARM","2001","26.79062365"
"HFA_572","ALL","","ARM","2002","25.2079035"
"HFA_572","ALL","","ARM","2003","27.25741899"
"HFA_572","ALL","","ARM","2004","25.52998216"
"HFA_572","ALL","","ARM","2005","36.27210902"
"HFA_572","ALL","","ARM","2006","44.84477594"
"HFA_572","ALL","","ARM","2007","48.72052502"
"HFA_572","ALL","","ARM","2008","46.44959963"
"HFA_572","ALL","","ARM","2009","44.22139406"
"HFA_572","ALL","","ARM","2010","42.14386708"
"HFA_572","ALL","","ARM","2011","52.21171792"
"HFA_572","ALL","","ARM","2012","41.84773131"
"HFA_572","ALL","","ARM","2013","42.78228507"
"HFA_572","ALL","","ARM","2014","42.98239827"
"HFA_572","ALL","","AUT","1995","74.7573269"
"HFA_572","ALL","","AUT","1996","74.48339583"
"HFA_572","ALL","","AUT","1997","74.87599929"
"HFA_572","ALL","","AUT","1998","74.80639098"
"HFA_572","ALL","","AUT","1999","75.07422069"
"HFA_572","ALL","","AUT","2000","74.88018472"
"HFA_572","ALL","","AUT","2001","74.15048449"
"HFA_572","ALL","","AUT","2002","74.06507991"
"HFA_572","ALL","","AUT","2003","73.81897745"
"HFA_572","ALL","","AUT","2004","73.78241595"
"HFA_572","ALL","","AUT","2005","74.36245529"
"HFA_572","ALL","","AUT","2006","74.75145735"
"HFA_572","ALL","","AUT","2007","74.75815375"
"HFA_572","ALL","","AUT","2008","75.40465567"
"HFA_572","ALL","","AUT","2009","75.628005"
"HFA_572","ALL","","AUT","2010","75.23349975"
"HFA_572","ALL","","AUT","2011","75.10968717"
"HFA_572","ALL","","AUT","2012","75.36733432"
"HFA_572","ALL","","AUT","2013","75.15506003"
"HFA_572","ALL","","AUT","2014","77.86396435"
"HFA_572","ALL","","AZE","1995","24.02939178"
"HFA_572","ALL","","AZE","1996","24.25813035"
"HFA_572","ALL","","AZE","1997","22.53542054"
"HFA_572","ALL","","AZE","1998","16.63042446"
"HFA_572","ALL","","AZE","1999","18.39469645"
"HFA_572","ALL","","AZE","2000","18.55978283"
"HFA_572","ALL","","AZE","2001","18.88482493"
"HFA_572","ALL","","AZE","2002","17.72552425"
"HFA_572","ALL","","AZE","2003","12.64119394"
"HFA_572","ALL","","AZE","2004","12.98081053"
"HFA_572","ALL","","AZE","2005","11.20187779"
"HFA_572","ALL","","AZE","2006","14.01061754"
"HFA_572","ALL","","AZE","2007","19.23857152"
"HFA_572","ALL","","AZE","2008","18.85374838"
"HFA_572","ALL","","AZE","2009","22.88743044"
"HFA_572","ALL","","AZE","2010","21.89929319"
"HFA_572","ALL","","AZE","2011","21.57950756"
"HFA_572","ALL","","AZE","2012","22.55672979"
"HFA_572","ALL","","AZE","2013","20.7706262"
"HFA_572","ALL","","AZE","2014","20.39084601"
"HFA_572","ALL","","BEL","1995","76.79767471"
"HFA_572","ALL","","BEL","1996","78.17725753"
"HFA_572","ALL","","BEL","1997","75.37790698"
"HFA_572","ALL","","BEL","1998","74.80427831"
"HFA_572","ALL","","BEL","1999","74.57758889"
"HFA_572","ALL","","BEL","2000","74.60503218"
"HFA_572","ALL","","BEL","2001","75.40732489"
"HFA_572","ALL","","BEL","2002","73.79674439"
"HFA_572","ALL","","BEL","2003","74.35936708"
"HFA_572","ALL","","BEL","2004","76.47072689"
"HFA_572","ALL","","BEL","2005","76.94209181"
"HFA_572","ALL","","BEL","2006","75.91618476"
"HFA_572","ALL","","BEL","2007","75.15003072"
"HFA_572","ALL","","BEL","2008","77.06215685"
"HFA_572","ALL","","BEL","2009","77.38656091"
"HFA_572","ALL","","BEL","2010","77.68032515"
"HFA_572","ALL","","BEL","2011","76.81432083"
"HFA_572","ALL","","BEL","2012","77.6707129"
"HFA_572","ALL","","BEL","2013","77.8094635"
"HFA_572","ALL","","BEL","2014","77.86864974"
"HFA_572","ALL","","BGR","1995","73.96002864"
"HFA_572","ALL","","BGR","1996","69.60042803"
"HFA_572","ALL","","BGR","1997","71.66345594"
"HFA_572","ALL","","BGR","1998","69.87883677"
"HFA_572","ALL","","BGR","1999","66.32695221"
"HFA_572","ALL","","BGR","2000","60.93155232"
"HFA_572","ALL","","BGR","2001","58.39254758"
"HFA_572","ALL","","BGR","2002","61.25755974"
"HFA_572","ALL","","BGR","2003","62.11318805"
"HFA_572","ALL","","BGR","2004","60.75614922"
"HFA_572","ALL","","BGR","2005","60.91956098"
"HFA_572","ALL","","BGR","2006","56.95402585"
"HFA_572","ALL","","BGR","2007","58.19821446"
"HFA_572","ALL","","BGR","2008","58.53860817"
"HFA_572","ALL","","BGR","2009","55.35176347"
"HFA_572","ALL","","BGR","2010","55.68633298"
"HFA_572","ALL","","BGR","2011","54.6225225"
"HFA_572","ALL","","BGR","2012","56.29029865"
"HFA_572","ALL","","BGR","2013","51.9892531"
"HFA_572","ALL","","BGR","2014","54.57395236"
"HFA_572","ALL","","BIH","1995","37.10439774"
"HFA_572","ALL","","BIH","1996","46.98777867"
"HFA_572","ALL","","BIH","1997","43.05306937"
"HFA_572","ALL","","BIH","1998","40.85845872"
"HFA_572","ALL","","BIH","1999","53.09650817"
"HFA_572","ALL","","BIH","2000","56.88402793"
"HFA_572","ALL","","BIH","2001","60.22869599"
"HFA_572","ALL","","BIH","2002","63.08479765"
"HFA_572","ALL","","BIH","2003","68.99214188"
"HFA_572","ALL","","BIH","2004","57.2022061"
"HFA_572","ALL","","BIH","2005","57.27214817"
"HFA_572","ALL","","BIH","2006","60.12006275"
"HFA_572","ALL","","BIH","2007","63.72967094"
"HFA_572","ALL","","BIH","2008","67.73393227"
"HFA_572","ALL","","BIH","2009","70.57247627"
"HFA_572","ALL","","BIH","2010","70.87802547"
"HFA_572","ALL","","BIH","2011","71.2828813"
"HFA_572","ALL","","BIH","2012","71.23125615"
"HFA_572","ALL","","BIH","2013","70.05023238"
"HFA_572","ALL","","BIH","2014","71.17703421"
"HFA_572","ALL","","BLR","1995","71.12418992"
"HFA_572","ALL","","BLR","1996","75.31958577"
"HFA_572","ALL","","BLR","1997","82.32478861"
"HFA_572","ALL","","BLR","1998","77.0384881"
"HFA_572","ALL","","BLR","1999","76.51320501"
"HFA_572","ALL","","BLR","2000","75.48652306"
"HFA_572","ALL","","BLR","2001","71.54893801"
"HFA_572","ALL","","BLR","2002","70.48626238"
"HFA_572","ALL","","BLR","2003","73.84350404"
"HFA_572","ALL","","BLR","2004","74.73976688"
"HFA_572","ALL","","BLR","2005","72.9376428"
"HFA_572","ALL","","BLR","2006","70.2310551"
"HFA_572","ALL","","BLR","2007","69.14590048"
"HFA_572","ALL","","BLR","2008","65.0773716"
"HFA_572","ALL","","BLR","2009","64.01669797"
"HFA_572","ALL","","BLR","2010","77.68539784"
"HFA_572","ALL","","BLR","2011","70.5279878"
"HFA_572","ALL","","BLR","2012","77.18820456"
"HFA_572","ALL","","BLR","2013","66.24255169"
"HFA_572","ALL","","BLR","2014","65.78654033"
"HFA_572","ALL","","CARINFONET","1995","55.84"
"HFA_572","ALL","","CARINFONET","1996","55.34"
"HFA_572","ALL","","CARINFONET","1997","54.44"
"HFA_572","ALL","","CARINFONET","1998","51.59"
"HFA_572","ALL","","CARINFONET","1999","48.62"
"HFA_572","ALL","","CARINFONET","2000","47.86"
"HFA_572","ALL","","CARINFONET","2001","48.9"
"HFA_572","ALL","","CARINFONET","2002","46.17"
"HFA_572","ALL","","CARINFONET","2003","46.66"
"HFA_572","ALL","","CARINFONET","2004","45.92"
"HFA_572","ALL","","CARINFONET","2005","46.87"
"HFA_572","ALL","","CARINFONET","2006","47.45"
"HFA_572","ALL","","CARINFONET","2007","44.83"
"HFA_572","ALL","","CARINFONET","2008","46.83"
"HFA_572","ALL","","CARINFONET","2009","48.26"
"HFA_572","ALL","","CARINFONET","2010","51.14"
"HFA_572","ALL","","CARINFONET","2011","51.26"
"HFA_572","ALL","","CARINFONET","2012","50.22"
"HFA_572","ALL","","CARINFONET","2013","49.64"
"HFA_572","ALL","","CARINFONET","2014","51.71"
"HFA_572","ALL","","CHE","1995","53.55968365"
"HFA_572","ALL","","CHE","1996","54.47463939"
"HFA_572","ALL","","CHE","1997","54.95060883"
"HFA_572","ALL","","CHE","1998","54.65512656"
"HFA_572","ALL","","CHE","1999","55.13945402"
"HFA_572","ALL","","CHE","2000","55.43144968"
"HFA_572","ALL","","CHE","2001","56.926006"
"HFA_572","ALL","","CHE","2002","57.73571145"
"HFA_572","ALL","","CHE","2003","58.34829174"
"HFA_572","ALL","","CHE","2004","58.39059269"
"HFA_572","ALL","","CHE","2005","59.46276479"
"HFA_572","ALL","","CHE","2006","59.1249728"
"HFA_572","ALL","","CHE","2007","59.08426242"
"HFA_572","ALL","","CHE","2008","65.1547363"
"HFA_572","ALL","","CHE","2009","65.53965348"
"HFA_572","ALL","","CHE","2010","64.10949271"
"HFA_572","ALL","","CHE","2011","64.22438977"
"HFA_572","ALL","","CHE","2012","64.7049982"
"HFA_572","ALL","","CHE","2013","66.05906553"
"HFA_572","ALL","","CHE","2014","66"
"HFA_572","ALL","","CIS","1995","68.04"
"HFA_572","ALL","","CIS","1996","66.28"
"HFA_572","ALL","","CIS","1997","64.28"
"HFA_572","ALL","","CIS","1998","58.83"
"HFA_572","ALL","","CIS","1999","55.78"
"HFA_572","ALL","","CIS","2000","54.73"
"HFA_572","ALL","","CIS","2001","54.63"
"HFA_572","ALL","","CIS","2002","54.47"
"HFA_572","ALL","","CIS","2003","54.83"
"HFA_572","ALL","","CIS","2004","55.12"
"HFA_572","ALL","","CIS","2005","56.64"
"HFA_572","ALL","","CIS","2006","57.66"
"HFA_572","ALL","","CIS","2007","57.89"
"HFA_572","ALL","","CIS","2008","53.43"
"HFA_572","ALL","","CIS","2009","53.01"
"HFA_572","ALL","","CIS","2010","53.37"
"HFA_572","ALL","","CIS","2011","52.79"
"HFA_572","ALL","","CIS","2012","53.43"
"HFA_572","ALL","","CIS","2013","51.23"
"HFA_572","ALL","","CIS","2014","51.12"
"HFA_572","ALL","","CYP","1995","35.83647542"
"HFA_572","ALL","","CYP","1996","34.0951734"
"HFA_572","ALL","","CYP","1997","35.22928543"
"HFA_572","ALL","","CYP","1998","41.87599024"
"HFA_572","ALL","","CYP","1999","42.66439506"
"HFA_572","ALL","","CYP","2000","41.65226698"
"HFA_572","ALL","","CYP","2001","42.35541962"
"HFA_572","ALL","","CYP","2002","44.98191514"
"HFA_572","ALL","","CYP","2003","45.13056"
"HFA_572","ALL","","CYP","2004","43.83699025"
"HFA_572","ALL","","CYP","2005","41.80626417"
"HFA_572","ALL","","CYP","2006","42.43036265"
"HFA_572","ALL","","CYP","2007","42.59439014"
"HFA_572","ALL","","CYP","2008","41.3632339"
"HFA_572","ALL","","CYP","2009","44.73631897"
"HFA_572","ALL","","CYP","2010","47.35034277"
"HFA_572","ALL","","CYP","2011","46.53690255"
"HFA_572","ALL","","CYP","2012","45.86180685"
"HFA_572","ALL","","CYP","2013","46.53366977"
"HFA_572","ALL","","CYP","2014","45.22522893"
"HFA_572","ALL","","CZE","1995","90.88823736"
"HFA_572","ALL","","CZE","1996","90.66788266"
"HFA_572","ALL","","CZE","1997","90.28552484"
"HFA_572","ALL","","CZE","1998","90.43042634"
"HFA_572","ALL","","CZE","1999","90.48153034"
"HFA_572","ALL","","CZE","2000","90.31912418"
"HFA_572","ALL","","CZE","2001","89.76540234"
"HFA_572","ALL","","CZE","2002","90.47356293"
"HFA_572","ALL","","CZE","2003","89.80143687"
"HFA_572","ALL","","CZE","2004","89.15079267"
"HFA_572","ALL","","CZE","2005","87.31026702"
"HFA_572","ALL","","CZE","2006","86.72940506"
"HFA_572","ALL","","CZE","2007","85.19376655"
"HFA_572","ALL","","CZE","2008","82.54686115"
"HFA_572","ALL","","CZE","2009","83.73898194"
"HFA_572","ALL","","CZE","2010","83.75970601"
"HFA_572","ALL","","CZE","2011","84.18452855"
"HFA_572","ALL","","CZE","2012","84.01979692"
"HFA_572","ALL","","CZE","2013","84.32634689"
"HFA_572","ALL","","CZE","2014","84.53719019"
"HFA_572","ALL","","DEU","1995","81.41784178"
"HFA_572","ALL","","DEU","1996","81.87860104"
"HFA_572","ALL","","DEU","1997","80.583458"
"HFA_572","ALL","","DEU","1998","80.00933239"
"HFA_572","ALL","","DEU","1999","79.73521998"
"HFA_572","ALL","","DEU","2000","79.17093406"
"HFA_572","ALL","","DEU","2001","79.11847622"
"HFA_572","ALL","","DEU","2002","78.66985254"
"HFA_572","ALL","","DEU","2003","78.08544673"
"HFA_572","ALL","","DEU","2004","76.36602218"
"HFA_572","ALL","","DEU","2005","76.12709406"
"HFA_572","ALL","","DEU","2006","75.99379359"
"HFA_572","ALL","","DEU","2007","75.95492795"
"HFA_572","ALL","","DEU","2008","76.03332482"
"HFA_572","ALL","","DEU","2009","76.38049274"
"HFA_572","ALL","","DEU","2010","76.218149"
"HFA_572","ALL","","DEU","2011","75.98849505"
"HFA_572","ALL","","DEU","2012","76.06600795"
"HFA_572","ALL","","DEU","2013","76.75454612"
"HFA_572","ALL","","DEU","2014","76.98713648"
"HFA_572","ALL","","DNK","1995","82.52435388"
"HFA_572","ALL","","DNK","1996","82.41536762"
"HFA_572","ALL","","DNK","1997","82.27683924"
"HFA_572","ALL","","DNK","1998","82.0812172"
"HFA_572","ALL","","DNK","1999","83.95490106"
"HFA_572","ALL","","DNK","2000","83.86148201"
"HFA_572","ALL","","DNK","2001","84.18008441"
"HFA_572","ALL","","DNK","2002","84.48671516"
"HFA_572","ALL","","DNK","2003","84.54694926"
"HFA_572","ALL","","DNK","2004","84.26799952"
"HFA_572","ALL","","DNK","2005","84.47582648"
"HFA_572","ALL","","DNK","2006","84.63604869"
"HFA_572","ALL","","DNK","2007","84.39735162"
"HFA_572","ALL","","DNK","2008","84.66256638"
"HFA_572","ALL","","DNK","2009","85.04146857"
"HFA_572","ALL","","DNK","2010","85.12863632"
"HFA_572","ALL","","DNK","2011","85.30499179"
"HFA_572","ALL","","DNK","2012","85.75942654"
"HFA_572","ALL","","DNK","2013","85.29566921"
"HFA_572","ALL","","DNK","2014","84.76418872"
"HFA_572","ALL","","ESP","1995","72.17999561"
"HFA_572","ALL","","ESP","1996","72.36129393"
"HFA_572","ALL","","ESP","1997","72.46525281"
"HFA_572","ALL","","ESP","1998","72.19844506"
"HFA_572","ALL","","ESP","1999","72.0270326"
"HFA_572","ALL","","ESP","2000","71.62348929"
"HFA_572","ALL","","ESP","2001","71.19638249"
"HFA_572","ALL","","ESP","2002","71.29163184"
"HFA_572","ALL","","ESP","2003","71.70472758"
"HFA_572","ALL","","ESP","2004","72.06257733"
"HFA_572","ALL","","ESP","2005","72.37116036"
"HFA_572","ALL","","ESP","2006","72.94570868"
"HFA_572","ALL","","ESP","2007","72.97278847"
"HFA_572","ALL","","ESP","2008","73.96799852"
"HFA_572","ALL","","ESP","2009","75.72162771"
"HFA_572","ALL","","ESP","2010","75.06735686"
"HFA_572","ALL","","ESP","2011","73.86365784"
"HFA_572","ALL","","ESP","2012","71.72993008"
"HFA_572","ALL","","ESP","2013","71.49084773"
"HFA_572","ALL","","ESP","2014","70.87566265"
"HFA_572","ALL","","EST","1995","89.7652589"
"HFA_572","ALL","","EST","1996","88.37398874"
"HFA_572","ALL","","EST","1997","89.16671277"
"HFA_572","ALL","","EST","1998","86.34950391"
"HFA_572","ALL","","EST","1999","77.46667389"
"HFA_572","ALL","","EST","2000","77.16422539"
"HFA_572","ALL","","EST","2001","78.6491197"
"HFA_572","ALL","","EST","2002","77.11935462"
"HFA_572","ALL","","EST","2003","76.7484632"
"HFA_572","ALL","","EST","2004","75.54814818"
"HFA_572","ALL","","EST","2005","76.70413572"
"HFA_572","ALL","","EST","2006","73.25367625"
"HFA_572","ALL","","EST","2007","75.58012476"
"HFA_572","ALL","","EST","2008","77.81302683"
"HFA_572","ALL","","EST","2009","75.25139105"
"HFA_572","ALL","","EST","2010","78.85291743"
"HFA_572","ALL","","EST","2011","79.31844457"
"HFA_572","ALL","","EST","2012","80.3823271"
"HFA_572","ALL","","EST","2013","79.2775684"
"HFA_572","ALL","","EST","2014","78.8237027"
"HFA_572","ALL","","EU_AFTER_MAY2004","1995","77.31"
"HFA_572","ALL","","EU_AFTER_MAY2004","1996","76.31"
"HFA_572","ALL","","EU_AFTER_MAY2004","1997","77.21"
"HFA_572","ALL","","EU_AFTER_MAY2004","1998","73.7"
"HFA_572","ALL","","EU_AFTER_MAY2004","1999","75.83"
"HFA_572","ALL","","EU_AFTER_MAY2004","2000","74.84"
"HFA_572","ALL","","EU_AFTER_MAY2004","2001","75.02"
"HFA_572","ALL","","EU_AFTER_MAY2004","2002","75.29"
"HFA_572","ALL","","EU_AFTER_MAY2004","2003","75.56"
"HFA_572","ALL","","EU_AFTER_MAY2004","2004","71.76"
"HFA_572","ALL","","EU_AFTER_MAY2004","2005","73.32"
"HFA_572","ALL","","EU_AFTER_MAY2004","2006","72.88"
"HFA_572","ALL","","EU_AFTER_MAY2004","2007","73.27"
"HFA_572","ALL","","EU_AFTER_MAY2004","2008","73.51"
"HFA_572","ALL","","EU_AFTER_MAY2004","2009","72.49"
"HFA_572","ALL","","EU_AFTER_MAY2004","2010","72.76"
"HFA_572","ALL","","EU_AFTER_MAY2004","2011","72.03"
"HFA_572","ALL","","EU_AFTER_MAY2004","2012","71.7"
"HFA_572","ALL","","EU_AFTER_MAY2004","2013","72.53"
"HFA_572","ALL","","EU_AFTER_MAY2004","2014","72.69"
"HFA_572","ALL","","EU_BEFORE_MAY2004","1995","76.8"
"HFA_572","ALL","","EU_BEFORE_MAY2004","1996","76.67"
"HFA_572","ALL","","EU_BEFORE_MAY2004","1997","76.03"
"HFA_572","ALL","","EU_BEFORE_MAY2004","1998","75.61"
"HFA_572","ALL","","EU_BEFORE_MAY2004","1999","75.62"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2000","75.67"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2001","75.69"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2002","75.77"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2003","75.64"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2004","75.78"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2005","76.05"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2006","76.83"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2007","76.62"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2008","76.97"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2009","77.87"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2010","77.74"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2011","77.13"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2012","76.88"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2013","77.06"
"HFA_572","ALL","","EU_BEFORE_MAY2004","2014","77.13"
"HFA_572","ALL","","EU_MEMBERS","1995","76.92"
"HFA_572","ALL","","EU_MEMBERS","1996","76.59"
"HFA_572","ALL","","EU_MEMBERS","1997","76.3"
"HFA_572","ALL","","EU_MEMBERS","1998","75.18"
"HFA_572","ALL","","EU_MEMBERS","1999","75.67"
"HFA_572","ALL","","EU_MEMBERS","2000","75.49"
"HFA_572","ALL","","EU_MEMBERS","2001","75.54"
"HFA_572","ALL","","EU_MEMBERS","2002","75.67"
"HFA_572","ALL","","EU_MEMBERS","2003","75.63"
"HFA_572","ALL","","EU_MEMBERS","2004","74.9"
"HFA_572","ALL","","EU_MEMBERS","2005","75.46"
"HFA_572","ALL","","EU_MEMBERS","2006","75.97"
"HFA_572","ALL","","EU_MEMBERS","2007","75.9"
"HFA_572","ALL","","EU_MEMBERS","2008","76.23"
"HFA_572","ALL","","EU_MEMBERS","2009","76.72"
"HFA_572","ALL","","EU_MEMBERS","2010","76.68"
"HFA_572","ALL","","EU_MEMBERS","2011","76.05"
"HFA_572","ALL","","EU_MEMBERS","2012","75.79"
"HFA_572","ALL","","EU_MEMBERS","2013","76.1"
"HFA_572","ALL","","EU_MEMBERS","2014","76.2"
"HFA_572","ALL","","FIN","1995","71.68518342"
"HFA_572","ALL","","FIN","1996","71.62262244"
"HFA_572","ALL","","FIN","1997","72.10941082"
"HFA_572","ALL","","FIN","1998","72.47012607"
"HFA_572","ALL","","FIN","1999","71.45781427"
"HFA_572","ALL","","FIN","2000","71.26236488"
"HFA_572","ALL","","FIN","2001","71.96775563"
"HFA_572","ALL","","FIN","2002","72.45497254"
"HFA_572","ALL","","FIN","2003","72.77745425"
"HFA_572","ALL","","FIN","2004","73.29616259"
"HFA_572","ALL","","FIN","2005","73.81091692"
"HFA_572","ALL","","FIN","2006","74.91880261"
"HFA_572","ALL","","FIN","2007","74.5269676"
"HFA_572","ALL","","FIN","2008","74.85867429"
"HFA_572","ALL","","FIN","2009","74.93613355"
"HFA_572","ALL","","FIN","2010","74.49991972"
"HFA_572","ALL","","FIN","2011","74.94373806"
"HFA_572","ALL","","FIN","2012","75.72230934"
"HFA_572","ALL","","FIN","2013","75.46088355"
"HFA_572","ALL","","FIN","2014","75.30870712"
"HFA_572","ALL","","FRA","1995","79.68528394"
"HFA_572","ALL","","FRA","1996","79.56294611"
"HFA_572","ALL","","FRA","1997","79.64358705"
"HFA_572","ALL","","FRA","1998","79.51801171"
"HFA_572","ALL","","FRA","1999","79.44941812"
"HFA_572","ALL","","FRA","2000","79.38474318"
"HFA_572","ALL","","FRA","2001","79.38448088"
"HFA_572","ALL","","FRA","2002","79.66153175"
"HFA_572","ALL","","FRA","2003","77.93985635"
"HFA_572","ALL","","FRA","2004","77.89864324"
"HFA_572","ALL","","FRA","2005","77.98515055"
"HFA_572","ALL","","FRA","2006","77.62382348"
"HFA_572","ALL","","FRA","2007","77.69448707"
"HFA_572","ALL","","FRA","2008","77.28891067"
"HFA_572","ALL","","FRA","2009","77.53601832"
"HFA_572","ALL","","FRA","2010","77.51125259"
"HFA_572","ALL","","FRA","2011","77.02885488"
"HFA_572","ALL","","FRA","2012","77.15761662"
"HFA_572","ALL","","FRA","2013","77.08024123"
"HFA_572","ALL","","FRA","2014","78.20528559"
"HFA_572","ALL","","GBR","1995","83.86175778"
"HFA_572","ALL","","GBR","1996","82.94301254"
"HFA_572","ALL","","GBR","1997","80.35780855"
"HFA_572","ALL","","GBR","1998","80.35432942"
"HFA_572","ALL","","GBR","1999","80.62649202"
"HFA_572","ALL","","GBR","2000","79.57956049"
"HFA_572","ALL","","GBR","2001","78.86830971"
"HFA_572","ALL","","GBR","2002","79.80977679"
"HFA_572","ALL","","GBR","2003","79.48639919"
"HFA_572","ALL","","GBR","2004","81.24462887"
"HFA_572","ALL","","GBR","2005","80.85059482"
"HFA_572","ALL","","GBR","2006","81.62603601"
"HFA_572","ALL","","GBR","2007","80.7315737"
"HFA_572","ALL","","GBR","2008","81.57538134"
"HFA_572","ALL","","GBR","2009","83.2103438"
"HFA_572","ALL","","GBR","2010","83.53477907"
"HFA_572","ALL","","GBR","2011","83.15301989"
"HFA_572","ALL","","GBR","2012","82.91118272"
"HFA_572","ALL","","GBR","2013","83.31094174"
"HFA_572","ALL","","GBR","2014","83.14270947"
"HFA_572","ALL","","GEO","1995","5.21534117"
"HFA_572","ALL","","GEO","1996","11.67026382"
"HFA_572","ALL","","GEO","1997","18.66476721"
"HFA_572","ALL","","GEO","1998","18.26069612"
"HFA_572","ALL","","GEO","1999","18.1209876"
"HFA_572","ALL","","GEO","2000","17.01327833"
"HFA_572","ALL","","GEO","2001","17.76065003"
"HFA_572","ALL","","GEO","2002","16.05296399"
"HFA_572","ALL","","GEO","2003","14.81745698"
"HFA_572","ALL","","GEO","2004","15.32329946"
"HFA_572","ALL","","GEO","2005","19.17127461"
"HFA_572","ALL","","GEO","2006","21.10573205"
"HFA_572","ALL","","GEO","2007","17.74907536"
"HFA_572","ALL","","GEO","2008","19.79245951"
"HFA_572","ALL","","GEO","2009","22.27005815"
"HFA_572","ALL","","GEO","2010","22.78177458"
"HFA_572","ALL","","GEO","2011","18.12609457"
"HFA_572","ALL","","GEO","2012","14.12168804"
"HFA_572","ALL","","GEO","2013","17.6080588"
"HFA_572","ALL","","GEO","2014","20.93571372"
"HFA_572","ALL","","GRC","1995","52.04108164"
"HFA_572","ALL","","GRC","1996","52.95235832"
"HFA_572","ALL","","GRC","1997","52.84066173"
"HFA_572","ALL","","GRC","1998","52.05852674"
"HFA_572","ALL","","GRC","1999","53.41734891"
"HFA_572","ALL","","GRC","2000","60.01117527"
"HFA_572","ALL","","GRC","2001","60.7555659"
"HFA_572","ALL","","GRC","2002","57.99298246"
"HFA_572","ALL","","GRC","2003","59.78832543"
"HFA_572","ALL","","GRC","2004","59.12454144"
"HFA_572","ALL","","GRC","2005","60.11151619"
"HFA_572","ALL","","GRC","2006","62.03166486"
"HFA_572","ALL","","GRC","2007","60.34805646"
"HFA_572","ALL","","GRC","2008","59.94445935"
"HFA_572","ALL","","GRC","2009","69.45503062"
"HFA_572","ALL","","GRC","2010","67.68038597"
"HFA_572","ALL","","GRC","2011","68.3880238"
"HFA_572","ALL","","GRC","2012","67.88639206"
"HFA_572","ALL","","GRC","2013","65.53228484"
"HFA_572","ALL","","GRC","2014","61.66346536"
"HFA_572","ALL","","HRV","1995","86.45754164"
"HFA_572","ALL","","HRV","1996","87.57810721"
"HFA_572","ALL","","HRV","1997","84.47738019"
"HFA_572","ALL","","HRV","1998","87.03762318"
"HFA_572","ALL","","HRV","1999","87.34089298"
"HFA_572","ALL","","HRV","2000","86.13874997"
"HFA_572","ALL","","HRV","2001","83.27703371"
"HFA_572","ALL","","HRV","2002","80.04710455"
"HFA_572","ALL","","HRV","2003","82.60753014"
"HFA_572","ALL","","HRV","2004","81.05995322"
"HFA_572","ALL","","HRV","2005","86.02453482"
"HFA_572","ALL","","HRV","2006","86.07130295"
"HFA_572","ALL","","HRV","2007","87.02566184"
"HFA_572","ALL","","HRV","2008","84.86865423"
"HFA_572","ALL","","HRV","2009","85.68976709"
"HFA_572","ALL","","HRV","2010","85.65822042"
"HFA_572","ALL","","HRV","2011","80.20690605"
"HFA_572","ALL","","HRV","2012","81.60860494"
"HFA_572","ALL","","HRV","2013","81.79361665"
"HFA_572","ALL","","HRV","2014","81.86709815"
"HFA_572","ALL","","HUN","1995","83.96091516"
"HFA_572","ALL","","HUN","1996","81.60386863"
"HFA_572","ALL","","HUN","1997","81.28369272"
"HFA_572","ALL","","HUN","1998","74.78126267"
"HFA_572","ALL","","HUN","1999","72.37444121"
"HFA_572","ALL","","HUN","2000","70.73619129"
"HFA_572","ALL","","HUN","2001","68.97776916"
"HFA_572","ALL","","HUN","2002","70.21206533"
"HFA_572","ALL","","HUN","2003","71.08632146"
"HFA_572","ALL","","HUN","2004","69.60024505"
"HFA_572","ALL","","HUN","2005","70.02971572"
"HFA_572","ALL","","HUN","2006","69.76781104"
"HFA_572","ALL","","HUN","2007","67.2588882"
"HFA_572","ALL","","HUN","2008","67.05197308"
"HFA_572","ALL","","HUN","2009","65.6828147"
"HFA_572","ALL","","HUN","2010","65.18698472"
"HFA_572","ALL","","HUN","2011","64.15647176"
"HFA_572","ALL","","HUN","2012","63.43266843"
"HFA_572","ALL","","HUN","2013","65.17401904"
"HFA_572","ALL","","HUN","2014","65.98063036"
"HFA_572","ALL","","IRL","1995","72.52124646"
"HFA_572","ALL","","IRL","1996","71.53322868"
"HFA_572","ALL","","IRL","1997","74.94766225"
"HFA_572","ALL","","IRL","1998","74.67935457"
